sentence	gender	duration	audio
utamaduni huo hata hivyo haukuwahi kutibu magonjwa hayo pia 	female_feminine	3.8955	common_voice_sw_31285954.wav
kuimarisha uchumi na kuibadilisha sekta ya umma 	female_feminine	4.8675	common_voice_sw_30495724.wav
mkwawa aliwahi kusikia mapema habari za wajerumani 	female_feminine	4.3635	common_voice_sw_31446463.wav
barabara wilayani humo kama katika wilaya nyingine 	female_feminine	5.2275	common_voice_sw_30327490.wav
virusi huongezeka ndani ya viumbehai hao pekee 	female_feminine	3.8955	common_voice_sw_29557371.wav
kwa hivyo yaani marekani ame amezitembelea hivi nchi strategically kwa sababu kama ukiangalia 	female_feminine	7.6755	common_voice_sw_36644616.wav
ajax ni klabu ya nchini uholanzi 	female_feminine	3.5355	common_voice_sw_29797407.wav
alifariki mwezi wa nane mwaka elfu mbili na tatu 	female_feminine	5.5155	common_voice_sw_30069182.wav
gavana wa mombasa amepata mrithi wake 	female_feminine	4.6875	common_voice_sw_34824381.wav
vilele vya juu ni mlima mtingire na mlima kimhandu 	male_masculine	5.6955	common_voice_sw_29896063.wav
ulevi uliiteka akili yake kwa kiasi kikubwa 	female_feminine	4.7955	common_voice_sw_30233404.wav
waliamua maswali muhimu pamoja 	male_masculine	3.7875	common_voice_sw_29146633.wav
mida ya jioni abiria hujivuta kwenda kupanda boti tayari kwa safari ya kurudi 	male_masculine	7.5675	common_voice_sw_30342583.wav
twiga hawa huwa na uwezo wa kuzaa au kupanda wafikishapo umri wa miaka miatatu 	female_feminine	6.9555	common_voice_sw_34942246.wav
mifumo ya fedha pamoja na migogoro ambayo 	female_feminine	3.1755	common_voice_sw_36644401.wav
ziwa bosumtwi ambalo ni ziwa asilia pekee ya ghana liko ndani ya ufalme 	female_feminine	6.6675	common_voice_sw_28698954.wav
majina mengine ya old moshi ni kama mmari macha na mengine mengi 	female_feminine	6.9555	common_voice_sw_30659340.wav
huku wakisema kuwa wanafanya kila juhudi 	female_feminine	3.2475	common_voice_sw_34943170.wav
haswa kwenye miji ya kibiashara 	male_masculine	5.2275	common_voice_sw_35683163.wav
muswada huo kwamba ni unalingana na 	female_feminine	3.5355	common_voice_sw_37224092.wav
aina kumi na sita tofauti ya acacia zipo katika msitu huu 	female_feminine	6.0555	common_voice_sw_31445765.wav
platin alikuwa rais wa shirikisho la soka barani ulaya 	male_masculine	4.5075	common_voice_sw_29936750.wav
unajua wakongwe wakikusikiliza halafu wanakukubali unasema waoo 	male_masculine	5.0835	common_voice_sw_29962908.wav
baadhi ni metali kama dhahabu au chuma 	male_masculine	6.4875	common_voice_sw_28669362.wav
mitala ambayo ilijaza harems na warembo wa 	female_feminine	4.0035	common_voice_sw_37098038.wav
wanasemekana kuwa wamefikisha umri wa kustaafu 	male_masculine	7.7475	common_voice_sw_34392594.wav
hii ilifuatiwa na kuzuwia biashara hiyo kwenye milki ya zanzibar 	female_feminine	5.6955	common_voice_sw_35105275.wav
shule ya sekondari ya tosamaganga mkoani iringa 	female_feminine	6.5235	common_voice_sw_30566681.wav
pia inasemekana nyoka mkubwa zaidi kuishi duniani aina ya titanoboa aliishi hapo 	male_masculine	7.1355	common_voice_sw_30020872.wav
liemba itakuwa inatimiza miaka mia moja kamili tangu ianze kuelea kwenye ziwa tanganyika 	male_masculine	8.6475	common_voice_sw_30631315.wav
mkataba ungeundwa kwa madhumuni ya kuangamiza kikundi fulani 	female_feminine	5.8035	common_voice_sw_35222474.wav
timu zote za bara la afrika zilitoka hatua ya makundi 	female_feminine	5.0475	common_voice_sw_29792223.wav
kwa sababu ya uwepo wa mazingira pamoja chakula cha kutosha 	female_feminine	3.8235	common_voice_sw_30071683.wav
eneo la maka na madina kiongozi mpya aliyeitwa muhamad aliunganisha 	male_masculine	5.4075	common_voice_sw_35132767.wav
alizaliwa katika familia ya kawaida akapambana kufa na kupona na hatimaye akaingia kwenye siasa 	male_masculine	7.0275	common_voice_sw_29994479.wav
si mwanajumuiya wa bhukango hata ukizaa mapacha ama kashinje mila hii hufanyilabda mpaka 	male_masculine	7.5675	common_voice_sw_37090509.wav
mchezaji huyo mahiri wa argentina amempiku xavi 	female_feminine	4.7955	common_voice_sw_30653755.wav
ngoja nikusimulie 	female_feminine	2.5275	common_voice_sw_35156898.wav
mwalimu julius nyerere anakumbukwa kwa mambo mengi mazuri aliyoiachia nchi yake tanzania na afrika 	female_feminine	6.1635	common_voice_sw_31446668.wav
kushiriki katika mitandao kwenye intaneti 	female_feminine	3.73165625	common_voice_sw_31812260.wav
hasa alichunguza mawasiliano katika neva 	female_feminine	3.3555	common_voice_sw_29585912.wav
si kwamba amesoma hisabati kama somo lakini amekuwa akipenda masuala ya namba 	male_masculine	5.0475	common_voice_sw_30020195.wav
hitler alipata nafasi ya ukopro kwenye jeshi la ujerumani 	male_masculine	6.2355	common_voice_sw_29796427.wav
apendae kucha ukichia kicho yani ukicha utangia lahaulani 	male_masculine	6.1275	common_voice_sw_32091319.wav
baadaye alihama madeira kwa alcochete karibu na lisbon 	female_feminine	6.4155	common_voice_sw_34745234.wav
karibu sana kijana wangu alisema mzee makame kwa uchangamfu 	female_feminine	5.0475	common_voice_sw_37215908.wav
hugo chavez alimtetea rais wa zamani udanda 	female_feminine	4.7235	common_voice_sw_30056176.wav
viongozi wengine wa kitaifa ambao ni wazaliwa wa mkoa huu ni waziri mkuu mstaafu 	female_feminine	7.7475	common_voice_sw_30574065.wav
meli hiyo ilikuwa ikitokea katika bandari ya bukoba kuelekea mwanza 	female_feminine	5.0475	common_voice_sw_30023300.wav
chanzo chake ni ziwa tana huko nchini 	male_masculine	4.1835	common_voice_sw_30350956.wav
tarehe kumi mwezi wa kumi na mbili 	male_masculine	3.3555	common_voice_sw_30203825.wav
alitafuta majibu ya harakaharaka labda sehemu ya matatizo yake 	female_feminine	4.8675	common_voice_sw_30581618.wav
ambapo waliamini kuwa kiswahili kiliimarisha uislamu hoja 	female_feminine	6.5955	common_voice_sw_34598575.wav
harakati za ufutaji utumwa zilianza katika madhehebu ya quakers huko uingereza na marekani 	male_masculine	10.1955	common_voice_sw_31370930.wav
vimekuwa kama alama za mapinduzi duniani kote 	female_feminine	4.0035	common_voice_sw_34979717.wav
baba yake alihamia zambia kama mchungaji wa kanisa la kilutheri 	male_masculine	5.3355	common_voice_sw_29865349.wav
hakika ulikua ni mtihani mzito ambapo ndani 	male_masculine	4.6155	common_voice_sw_29915535.wav
majimbo ya florida na new york yalitangaza kesi baada ya kesi nchini uchina zimetulia 	male_masculine	6.1635	common_voice_sw_37230063.wav
lakini nje ya miji mikubwa hali ilikuwa tofauti 	male_masculine	5.8035	common_voice_sw_28725392.wav
alipokea na kuanza kula mwalimu mkuu akiwa kamtolea macho akimfuatilia 	male_masculine	5.7675	common_voice_sw_30023988.wav
watafiti mbalimbali wa sokwe hufanya tafiti mbalimbali mahale 	female_feminine	5.81965625	common_voice_sw_30081129.wav
iliyoelekeza kutenda kwa msingi wa nipe nikupe na hakika ya kwamba 	male_masculine	7.5675	common_voice_sw_35410677.wav
rais lauren badbo wa cote de voire azidi kutunisha misuli 	female_feminine	5.5155	common_voice_sw_34958931.wav
wanyama hawa hupenda sana kujichanganya na wanyama kama pundamlia na nyani 	female_feminine	5.3355	common_voice_sw_30718299.wav
bayern ilkuwa inanolewa na kocha mjerumani 	male_masculine	4.5075	common_voice_sw_29877725.wav
misitu ambayo inamilikiwa na vijiji hivyo kisheria 	female_feminine	5.7675	common_voice_sw_30181771.wav
mikakati kuhakikisha urithi huu unatunzwa vizuri 	female_feminine	5.6955	common_voice_sw_29924727.wav
huwanufaisha wakazi wa bagamoyo kuzidi kujiendeleza 	female_feminine	6.5955	common_voice_sw_29847085.wav
hata hivyo wakimbizi wafanyabiashara wa kisomali waliotajirika wamebadilisha mtaa wa eastleigh 	male_masculine	8.9715	common_voice_sw_37100947.wav
baadhi ya wanyaturu hawakufuatilia utabiri huo 	female_feminine	3.8235	common_voice_sw_29791512.wav
hakuna kujishughulisha ama kuwasiliana na mwenye hatia 	female_feminine	5.8755	common_voice_sw_34597722.wav
mtihani rahisi 	female_feminine	1.6635	common_voice_sw_36642963.wav
mwaka elfu moja mia tisa tisini na tano 	male_masculine	4.6155	common_voice_sw_30668386.wav
ofisi za serikali na mashirika mbalimbali ziliweza kujitolea 	female_feminine	4.8675	common_voice_sw_30023729.wav
kwa niaba ya fundi mitambo enamuel muzari msimamizi wa matangazo haya 	male_masculine	6.1995	common_voice_sw_37097180.wav
watalii wengi hupenda kutembelea mto huo ili kujionea uzuri wake 	male_masculine	4.9035	common_voice_sw_29865309.wav
ambayo ni shule ya sekondari ilboru arusha 	male_masculine	4.9755	common_voice_sw_30216271.wav
makadirio hayo ya wamasai katika nchi zote mbili 	female_feminine	3.6435	common_voice_sw_31285331.wav
brazil walishinda mara ya tatu ubingwa wa dunia 	male_masculine	2.8875	common_voice_sw_30024784.wav
husema kwamba dawa ya kulevya ya ecstasy ni salama na humsisimua 	female_feminine	4.1835	common_voice_sw_34958214.wav
walianzisha pia kazi ya elimu 	female_feminine	3.6075	common_voice_sw_28583821.wav
serengeti ina joto la wastani wa digrii kumi na tano 	female_feminine	4.7955	common_voice_sw_34924407.wav
alitangazwa na aliyekuwa mgombea urais wa chama cha mapinduzi 	female_feminine	5.2635	common_voice_sw_35155515.wav
hasa yale ya kipentekoste huwa na ibada ambazo hazijaandikwa 	male_masculine	6.1275	common_voice_sw_36386222.wav
moja kwa moja ila inaeleza kuwa china haikufanya juhudi 	male_masculine	6.3075	common_voice_sw_36384218.wav
fainali za kombe la dunia zilifanyika nchini ujerumani 	female_feminine	5.9475	common_voice_sw_29948528.wav
wote hawa waliipigania tanganyika kutoka mikononi mwa serikali ya kikoloni 	female_feminine	5.5875	common_voice_sw_31271664.wav
baadae alianzisha pia mkutano wa kimataifa wa familia 	female_feminine	4.5075	common_voice_sw_30376776.wav
ni vigumu kumpambanua mnyaturu na wanyatunzu 	female_feminine	4.4355	common_voice_sw_30036528.wav
hali ya vita ikaendelea ingawa bila mapigano kati ya majeshi makubwa 	male_masculine	5.8755	common_voice_sw_29645771.wav
hivyo sasa ardhi ya wamasai ina hifadhi za wanyamapori 	male_masculine	6.3075	common_voice_sw_31329057.wav
plutarch anasema kuwa alijifanya kufurahia ujuzi wa mpenzi wake 	female_feminine	4.6155	common_voice_sw_34958937.wav
lucky dube alirekodi albamu ishirini na mbili katika lugha ya kizulu 	male_masculine	4.6875	common_voice_sw_36310672.wav
obote alijihakikishia uungwaji mkono wa raia wa uganda 	female_feminine	5.8035	common_voice_sw_29788480.wav
kusuluhishwa na mataifa tajiri zaidi yameimarisha sana ubora 	female_feminine	5.2275	common_voice_sw_35106222.wav
kwa kuepuka kuchangia vifaa au vitu vyenye ncha kali 	female_feminine	4.4355	common_voice_sw_30034289.wav
biashara na kuipiga jeki sekta binafsi ya tanzania 	female_feminine	4.2555	common_voice_sw_29792406.wav
maradhi ukuaji na maendeleo duni kwa watoto wadogo 	female_feminine	4.0755	common_voice_sw_31405971.wav
wajumbe hao walitoka kila upande wa muungano 	female_feminine	4.0035	common_voice_sw_31283621.wav
waarabu wa milima ya atlas walishinda taji kwa mara ya kwanza 	female_feminine	5.9475	common_voice_sw_29811857.wav
vita ilipiganwa chini ya uongozi wa chifu mkwawa 	female_feminine	4.9755	common_voice_sw_34941999.wav
wakati wa uongozi wake alihakikisha kila mwananchi anakuwa salama 	female_feminine	6.1275	common_voice_sw_30667210.wav
ujerumani kwa juhudi zake za kuliunganisha bara la ulayarais wa zamani wa marekani 	male_masculine	7.3155	common_voice_sw_37085608.wav
hajalipa marupurupu yake hajalipa mshara yake 	female_feminine	5.2275	common_voice_sw_35104410.wav
baridi kali mlimaniiraq ni nchi yenye historia ndefu ilikuwa kitovu cha 	male_masculine	6.7395	common_voice_sw_36385887.wav
antoni wa mt 	female_feminine	2.5635	common_voice_sw_29619935.wav
ni vizuri kwa kweli tukamaliza salama na kwa amani 	female_feminine	5.4075	common_voice_sw_34812711.wav
kula vyakula vyote vinavyohitajika ili kuhakikisha kuwa watoto 	male_masculine	5.4075	common_voice_sw_30148226.wav
mama yake amin aliitwa assa aatte 	female_feminine	6.10765625	common_voice_sw_30034081.wav
kutokana na kuinuka kiuchumi kwa muda mchache wa miaka mitano 	female_feminine	5.06365625	common_voice_sw_31812436.wav
vyanzo vya maji vinafanya mazingira yastawi na kuvutia 	female_feminine	6.35965625	common_voice_sw_30034060.wav
zinazofikia kina cha jalidi kwa sababu uso wa ardhi 	female_feminine	4.7235	common_voice_sw_34924223.wav
mpango huo unachangia katika mapato ya benki kuu 	female_feminine	3.4275	common_voice_sw_35284805.wav
kabila la wadigo ni moja ya kabila linalothamini na kutunza historia 	female_feminine	5.8035	common_voice_sw_30017723.wav
badala ya kukaa mitaani na kujifunza tabia zisizokuwa nzuri katika jamii 	male_masculine	5.9835	common_voice_sw_31322798.wav
hubeba maua ya kiume na ya kike kwenye mti mmoja au kwenye miti tofauti 	male_masculine	7.4955	common_voice_sw_28305855.wav
wachaga wana historia ndefu ya asili yao na ya maingiliano yao na makabila mengine 	female_feminine	7.4235	common_voice_sw_30327408.wav
huishi baharini hasa lakini spishi kadhaa hukaa katika mito na milango yao 	male_masculine	8.9355	common_voice_sw_28681042.wav
walipoteza mzazi mmoja au wazazi wote kwa ukimwi 	female_feminine	3.9675	common_voice_sw_29793927.wav
alianza kupiga gitaa akiwa kijana ambalo alijifunza kutoka kwa mama yake 	male_masculine	6.8835	common_voice_sw_28682780.wav
kuchangia katika uhamasishaji wao wa muda mrefu kisiasa 	female_feminine	6.5235	common_voice_sw_30356900.wav
kutoka kwa mama kwenda kwa mtoto 	female_feminine	3.6075	common_voice_sw_30365164.wav
barani afrika wako kote na idadi kubwa ya spishi wako kusini ya sahara 	female_feminine	6.1275	common_voice_sw_28926499.wav
kabila kubwa ni lile la wasukuma 	female_feminine	4.4355	common_voice_sw_28669853.wav
baada ya uhuru kenya iliendeleza ukuaji wa kiuchumi haraka 	female_feminine	4.5075	common_voice_sw_31406077.wav
karamu hii hufanywa na wazazi au wajomba wa mama aliyejifungua 	female_feminine	7.0635	common_voice_sw_30304015.wav
shahada ya pili katika sayansi ya maendeleo ya jamii chuo kikuu cha hull uingereza 	female_feminine	8.30365625	common_voice_sw_30143822.wav
wa utambuzi na takwimu za matatizo ya akili haitumii kamwe neno 	female_feminine	6.3075	common_voice_sw_34597135.wav
sakina alikuwa ananipa stori karibu kila jumapili 	female_feminine	4.5435	common_voice_sw_30585117.wav
jina la pili alilopewa la ronaldo ni la rais wa marekani 	female_feminine	5.9835	common_voice_sw_37224195.wav
mboga za kisukuma hasa ni mlenda mkalango na mzubo 	female_feminine	7.3875	common_voice_sw_30031846.wav
ipo pia halmashauri ya wilaya ya kondoa 	female_feminine	3.9675	common_voice_sw_30053431.wav
mafanikio ya mashauriano hayakupatikana kwa urahisi 	female_feminine	5.4075	common_voice_sw_35181628.wav
mji huu ulifahamika kama kitovu cha biashara karne ya tisa hadi kumi na tano 	female_feminine	5.8755	common_voice_sw_29791490.wav
taifa la ghana lilipata uhuru wake kabla ya nchi zingine 	female_feminine	4.1835	common_voice_sw_29860951.wav
ufaransa ilimenyana na croatia kwenye fainali 	male_masculine	6.2355	common_voice_sw_30122818.wav
hifadhi ya taifa ya nyerere inapatikana mikoa ya lindi pwani na morogoro 	female_feminine	6.4155	common_voice_sw_29797881.wav
alienajisiwa ni mwanafunzi mwenye umri wa miaka kumi na moja 	male_masculine	6.5235	common_voice_sw_35411221.wav
jasiri na maarufu marehemu mchungaji nathanaeli mgaya 	female_feminine	6.0555	common_voice_sw_30527537.wav
familia hii ina spishi tatu tu kila moja katika jenasi yake 	female_feminine	6.5955	common_voice_sw_29629285.wav
kwa hiyo pale ambapo vyombo vya habari vinashawishiwa na viongozi wa chama na serikali 	female_feminine	6.5955	common_voice_sw_35154900.wav
huo na mito yake yote mito hutaja 	male_masculine	4.5435	common_voice_sw_34746459.wav
wanaamini kila mtanzania lazima afahamu kabila hilo na kama kuna mtu ambaye halijui 	male_masculine	5.5155	common_voice_sw_29943620.wav
kwa sababu ilikuwa mikononi mwa waafrika na haikuenea nje ya mipaka ya afrika 	male_masculine	5.6955	common_voice_sw_29796733.wav
safia anasema alipata mafunzo ya miezi mitatu kutoka kwa mtaalamu kutoka indonesia 	male_masculine	6.3435	common_voice_sw_36386489.wav
ishwa rasmi kwenye sherehe zilizofanyika katika uwaja wa amani 	male_masculine	5.5875	common_voice_sw_36386162.wav
karibu na ncha za dunia ziko pia ncha sumaku za kaskazini na kusini 	male_masculine	6.1635	common_voice_sw_28875824.wav
mazao yanayouzwa nje ni hasa karafuu basibasi mdalasini na pilipili 	female_feminine	5.6955	common_voice_sw_34958944.wav
pia edward nyanza ndilo ziwa dogo zaidi 	female_feminine	3.4275	common_voice_sw_31285930.wav
jaji damian lubuva ndiye aliyemtangaza raisi magufuli 	female_feminine	5.4435	common_voice_sw_29943990.wav
tangu mwaka elfu moja mia nane themanini ambacho mpaka sasa kinanda hicho kinafanya kazi 	male_masculine	7.0635	common_voice_sw_36385746.wav
hamsini za wastani wa wamarekani matokeo hayo yalithibitisha afya ya wamoran ambayo ilitathminiwa kama 	male_masculine	10.0875	common_voice_sw_34763661.wav
wengi huhofia changamoto zinazoweza kusababisha anguko katika biashara 	female_feminine	5.0475	common_voice_sw_30659421.wav
mvua ni aina ya usimbishaji 	male_masculine	4.2555	common_voice_sw_28690273.wav
idi amin hakuwa muuaji na mla nyama za watu kama inavyosemekana 	male_masculine	6.5955	common_voice_sw_29795260.wav
wewe ni daktari wa nini 	female_feminine	2.2035	common_voice_sw_35105465.wav
kila mmoja alizaa nae mtoto mmoja wa kike 	male_masculine	4.6155	common_voice_sw_31304599.wav
saratani ilikuwa imemuenea sana mwilini 	male_masculine	5.2635	common_voice_sw_28691073.wav
kabila la wasukuma linapatikana mikoa mitano 	male_masculine	3.1755	common_voice_sw_29995513.wav
wakazi wengi huishi mashambani ama vijijini au kama wahamiaji katika makambi yao ya kuhama 	female_feminine	9.4035	common_voice_sw_29593952.wav
kocha aliyeipa taji la pili la dunia uruguay alikuwa fernando fussile 	female_feminine	7.6035	common_voice_sw_29791955.wav
anashauri serikali kuendelea kuweka mipango iliyothabiti 	male_masculine	3.0675	common_voice_sw_36390165.wav
unaweza kufanywa naye au na watu wengine kwa kibali chake au bila ya hicho 	male_masculine	5.7675	common_voice_sw_28660748.wav
inaelezwa wote hao waliuawa kwenye mapambano ya silaha nje ya eneo la tukio 	female_feminine	5.1555	common_voice_sw_29922515.wav
